"VEGOBJEKT-ID";"TYPE-ID";"VERSJON";"FØRSTE FOREKOMST";"STARTDATO";"SLUTTDATO";"SIST MODIFISERT";"FERJE TIL";"ANTALL OPPSTILLINGSFELT (STK)";"LENGDE OPPSTILLINGSFELT, FORFLYTNINGSHEMMEDE (M)";"LENGDE OPPSTILLINGSFELT, TUNGE KJØRETØY (M)";"LENGDE OPPSTILLINGSFELT, PERSONBIL/KOMBINERT (M)";"ANTALL OPPSTILLINGSPL. SMÅ KJT. (STK)";"AREAL (M2)";"ETABLERINGSÅR";"TILLEGGSINFORMASJON";"PROSJEKTREFERANSE";"PROSJEKTINTERNOBJEKT_ID";"EIER";"VEDLIKEHOLDSANSVARLIG";"GEOMETRI, PUNKT";"UTGÅR_GEOMETRI, LINJE";"GEOMETRI, FLATE";"UTGÅR_HAR PARKERINGSPLASS";"LOK.KOMMUNE";"LOK.KOMMUNENUMMER";"LOK.FYLKE";"LOK.FYLKESNUMMER";"LOK.RIKSVEGRUTE";"LOK.KONTRAKTSOMRÅDE";"LOK.VEGSYSTEMREFERANSE";"LOK.VEGKATEGORI";"LOK.FASE";"LOK.VEGNUMMER";"LOK.STREKNING";"LOK.DELSTREKNING";"FRA METER";"TIL METER";"VEGLENKESEKVENSID";"STARTPOSISJON";"SLUTTPOSISJON";"STREKNING.RETNING";"SIDEPOSISJON";"KJØREFELT";"TYPEVEG";"LENGDE";"MOR";"BARN";"GEOMETRI"
"1015291775";"41";"1";"1";"2022-04-20";"";"2023-04-27T09:13:49";"Horn";"1";"";"";"";"";"237";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"POINT (379627.95077235333 7275398.206512828)";"";"POLYGON ((379604.8189502474 7275404.950955866, 379603.8046523033 7275401.404913747, 379669.58422912436 7275383.58015588, 379669.9699056393 7275386.904856191, 379604.8189502474 7275404.950955866))";"";"Vevelstad";"1816";"Nordland";"18";"";"1801 HELGELANDSKYSTEN 2018-2023 + 1 år opsjon,E1851 Helgeland 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025,1801 Helgelandskysten 2024-2029";"FV17 S37D1 m51";"Fylkesveg";"Eksisterende";"17";"37";"1";"51";"51";"885224";"0,00523689";"0,00523689";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(379637.547 7275398.261 3.36)"
"1015778258";"41";"1";"1";"2022-07-05";"";"2022-07-05T08:56:16";"Herøy - Austbø";"3";"";"";"";"";"363";"";"";"";"";"Fylkeskommune";"";"";"";"POLYGON ((371708.3984442323 7313243.009355495, 371715.8057812962 7313250.005807528, 371691.45288834104 7313275.984777013, 371683.8337768582 7313269.216124997, 371708.3984442323 7313243.009355495))";"";"Herøy";"1818";"Nordland";"18";"";"1801 HELGELANDSKYSTEN 2018-2023 + 1 år opsjon,E1851 Helgeland 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025,1801 Helgelandskysten 2024-2029";"FV7286 S1D1 m35";"Fylkesveg";"Eksisterende";"7286";"1";"1";"35";"35";"885487";"0,00843153";"0,00843153";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(371709.284 7313262.359 3.139)"
"1015870445";"41";"1";"1";"2022-07-06";"";"2023-04-25T13:24:23";"Sandnesjøen/Løkta";"4";"";"";"";"";"1115";"";"";"";"";"Fylkeskommune";"";"";"";"POLYGON ((390729.49407648825 7331088.812988096, 390728.4210764889 7331083.030988105, 390727.11507648986 7331077.500988114, 390735.4033081424 7331076.693649012, 390743.1417196644 7331077.365826191, 390751.5717086744 7331079.436892992, 390759.3872090973 7331082.896544048, 390769.85107645974 7331089.6829880895, 390775.64815603866 7331096.70692582, 390781.83700107405 7331103.656633188, 390787.4276450828 7331111.630286158, 390792.0725758546 7331120.2773063015, 390797.97582764557 7331132.42440823, 390803.89070225315 7331144.87431603, 390793.7820764404 7331149.663987989, 390789.80807644385 7331141.081988006, 390780.6130764511 7331119.96298804, 390767.5800764614 7331103.237988068, 390759.1370764674 7331095.312988079, 390748.3340764745 7331089.17798809, 390741.6080764797 7331087.981988095, 390729.49407648825 7331088.812988096))";"";"Dønna";"1827";"Nordland";"18";"";"1801 HELGELANDSKYSTEN 2018-2023 + 1 år opsjon,E1851 Helgeland 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025,1801 Helgelandskysten 2024-2029";"FV809 S3D1 m73";"Fylkesveg";"Eksisterende";"809";"3";"1";"73";"73";"885348";"0,0073416";"0,0073416";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(390769.522 7331111.257 3.014)"
"1015870449";"41";"1";"1";"2022-07-06";"";"2023-04-25T11:11:55";"Dønna - Nesna";"1";"";"";"";"";"185";"";"";"";"";"";"";"POINT (396152.7560450244 7337639.634305468)";"";"POLYGON ((396181.41426606127 7337642.930492695, 396172.23761711316 7337640.484142226, 396163.4883330821 7337639.776954161, 396152.59384603554 7337640.039202242, 396148.456481029 7337640.372799349, 396144.3146744539 7337640.585542261, 396136.0835239091 7337641.614235517, 396135.6070336429 7337637.715591517, 396142.9027156949 7337636.781792081, 396161.39920328336 7337635.678413986, 396170.79842196405 7337635.938132382, 396177.16336877237 7337637.70114188, 396183.0038189489 7337640.0280402675, 396181.41426606127 7337642.930492695))";"";"Dønna";"1827";"Nordland";"18";"";"1801 HELGELANDSKYSTEN 2018-2023 + 1 år opsjon,E1851 Helgeland 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025,1801 Helgelandskysten 2024-2029";"FV7300 S2D1 m42";"Fylkesveg";"Eksisterende";"7300";"2";"1";"42,002";"42,002";"885500";"0,00671339";"0,00671339";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(396152.814 7337634.891 2.125)"
"1015998707";"41";"2";"1";"2023-04-17";"";"2023-04-17T10:58:29";"Svolvær - Skrova";"5";"";"";"";"";"686";"";"";"";"";"";"";"";"";"POLYGON ((513965.5002447201 7544547.45801111, 513971.1533289377 7544548.55380866, 513972.1321667987 7544543.689106928, 513978.59817619453 7544544.621758284, 513989.2281762014 7544547.589758684, 514010.37217619305 7544554.085759359, 514005.5881756802 7544568.389759374, 513957.0841756597 7544554.692757652, 513957.6876477215 7544551.9795212895, 513958.30336047587 7544552.093158834, 513959.0754798622 7544549.186534882, 513960.222695177 7544549.444635001, 513962.09720784094 7544549.904234006, 513964.8690875231 7544550.199112507, 513965.5002447201 7544547.45801111))";"";"Hamarøy";"1875";"Nordland";"18";"";"1807 Nord-Salten 2020-2025,E1852 Salten 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV81 S2D1 m21812";"Fylkesveg";"Eksisterende";"81";"2";"1";"21811,991";"21811,991";"885312";"0,99277796";"0,99277796";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(513980.092 7544564.688 3.025)"
"1016273326";"41";"1";"1";"2022-08-30";"";"2023-03-06T13:32:16";"Fiskebøl ferjekai";"6";"";"";"60";"";"1131";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((491772.13623492094 7598457.799020006, 491832.25792281306 7598457.438931792, 491832.49024462263 7598476.120767788, 491771.1001688055 7598476.4915232565, 491772.13623492094 7598457.799020006))";"";"Hadsel";"1866";"Nordland";"18";"";"1810 VESTERÅLEN 2015-2021,1822 1810-03 Vinterdrift Vesterålen Midt 2015-2022,1824 1810-05 Vesterålen Brøytestikk 2015-2022,E1853 DV elektro Ofoten Lofoten og Vesterålen 2020-2025,1825 1810-06 Drenering Vesterålen 2016-2022,1826 1810-07 Faste dekker Vesterålen 2016-2022,1827 1810-08 Grønt-renhold Vesterålen 2016-2022,1828 1810-09 Skilt-rekkverk Vesterålen 2016-2022,DK1810 Vesterålen 2022-2027,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV82 S3D1 m50";"Fylkesveg";"Eksisterende";"82";"3";"1";"50";"50";"885953";"0,9791047";"0,9791047";"AGAINST";"";"";"enkelBilveg";"0";"";"";"POINT Z(491808.571 7598478.149 2.881)"
"1016273524";"41";"1";"1";"2022-01-01";"";"2022-08-30T12:50:59";"Leksa, Storfosna-Kråkvåg";"2";"0";"0";"";"";"300";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"";"";"";"";"Orkland";"5059";"Trøndelag";"50";"";"1603 Orkdal 2017-2022,5010 Orkland 2022-2027,E5051 Trøndelag Sør,Skiltkontrakt Trøndelag FK 2020-2025";"FV6422 S1D1 m14695";"Fylkesveg";"Eksisterende";"6422";"1";"1";"14694,806";"14694,806";"72491";"0,99937901";"0,99937901";"WITH";"";"";"enkelBilveg";"0";"64:1016273526";"";"POINT Z(227691.393 7062006.289 2.361)"
"1016298016";"41";"1";"1";"2022-09-07";"";"2022-09-07T09:36:24";"Storfosna;Leksa;Værnes";"3";"0";"0";"75";"";"222";"";"";"";"";"";"";"";"";"POLYGON ((228862.7101853572 7069050.357443091, 228865.77814725897 7069049.560599045, 228863.000479087 7069040.535742683, 228868.7995185231 7069038.904366578, 228876.8939048596 7069065.532877564, 228868.07615300018 7069067.756906612, 228862.7101853572 7069050.357443091))";"";"Ørland";"5057";"Trøndelag";"50";"";"5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,E5052 Trøndelag Nord,Skiltkontrakt Trøndelag FK 2020-2025";"FV6402 S1D1 m226";"Fylkesveg";"Eksisterende";"6402";"1";"1";"226";"226";"72475";"0,95277265";"0,95277265";"WITH";"";"";"enkelBilveg";"0";"64:1016273527";"";"POINT Z(228870.518 7069066.834 3.83)"
"1016381186";"41";"1";"1";"2022-10-03";"";"2022-10-03T13:16:26";"";"1";"";"";"";"";"79";"";"";"";"";"";"";"POINT (196096.99674157007 6557895.124237488)";"";"POLYGON ((196085.12338421977 6557897.870032345, 196094.709890316 6557891.631124972, 196101.47264119954 6557893.599582602, 196099.74152983766 6557898.789147842, 196099.09205227916 6557900.094142027, 196085.12338421977 6557897.870032345))";"";"Porsgrunn";"4001";"Telemark";"40";"";"3804 Nedre Telemark 2023-2028,3854 Grønt Nedre Telemark 2023-2026,3821 Telemark Elektro 2023-2028";"FV3348 S1D1 m768";"Fylkesveg";"Eksisterende";"3348";"1";"1";"768";"768";"3407953";"0,6661699";"0,6661699";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(196095.301 6557895.803 1.546)"
"1017570793";"41";"1";"1";"2023-04-17";"";"2023-04-17T11:34:16";"Skutvik, Skrova";"11";"";"";"";"";"4004";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((481463.33237312094 7569233.45619149, 481450.5236592021 7569135.633875015, 481490.89049072337 7569130.794323723, 481503.378384007 7569230.504414958, 481463.33237312094 7569233.45619149))";"";"Vågan";"1865";"Nordland";"18";"";"E1853 DV elektro Ofoten Lofoten og Vesterålen 2020-2025,DK1809 Lofoten 2021-2026,1809 LOFOTEN 2014-2021,1893 Vinterdrift Lofoten øst 2014-2021,1894 Brøytestikk Lofoten 2014-2021,1895 Skilt-rekkverk-ferister Lofoten 2015-2021,1896 Dekkevedlikehold Lofoten 2015-2021,1897 Drenering-trafikkberedskap Lofoten 2015-2021,1898 Grøntskjøtsel-renovasjon Lofoten 2015-2021,1899 Renhold Lofoten 2015-2021,1809 Lofoten Ofoten 2021-2026,DK 1809 Lofoten 2021-2023 fv NFK,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV81 S4D1 m96";"Fylkesveg";"Eksisterende";"81";"4";"1";"96";"96";"885963";"0,47754353";"0,47754353";"AGAINST";"";"";"kanalisertVeg";"0";"64:118756372";"";"POINT Z(481498.737 7569183.233 2.649)"
"1017571882";"41";"1";"1";"2023-04-17";"";"2023-04-27T14:22:13";"Melbu";"3";"";"";"";"";"1602";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((492638.54575090064 7590757.1010739505, 492659.5875222446 7590783.812119985, 492671.6267079733 7590799.004801565, 492694.2966760565 7590827.696854124, 492711.56315701164 7590847.8665162325, 492725.19457728753 7590862.092467993, 492743.7742057626 7590879.863603515, 492746.28397233336 7590882.0552550955, 492747.82831077185 7590883.358254471, 492758.05934887676 7590891.93349334, 492753.07121486694 7590898.48934703, 492745.46164627164 7590892.684243105, 492736.2512244726 7590885.069696477, 492723.5070551153 7590873.177553033, 492713.2434841135 7590862.927418822, 492702.70234130643 7590851.8535054615, 492683.0985333135 7590827.337564816, 492663.10743128054 7590802.2179565765, 492643.1714354702 7590777.263015339, 492631.2429838428 7590762.399858156, 492638.54575090064 7590757.1010739505))";"";"Hadsel";"1866";"Nordland";"18";"";"E1853 DV elektro Ofoten Lofoten og Vesterålen 2020-2025,DK1809 Lofoten 2021-2026,1809 LOFOTEN 2014-2021,1893 Vinterdrift Lofoten øst 2014-2021,1894 Brøytestikk Lofoten 2014-2021,1895 Skilt-rekkverk-ferister Lofoten 2015-2021,1896 Dekkevedlikehold Lofoten 2015-2021,1897 Drenering-trafikkberedskap Lofoten 2015-2021,1898 Grøntskjøtsel-renovasjon Lofoten 2015-2021,1899 Renhold Lofoten 2015-2021,1809 Lofoten Ofoten 2021-2026,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV82 S1D1 m1301";"Fylkesveg";"Eksisterende";"82";"1";"1";"1301";"1301";"1665475";"0,46498647";"0,46498647";"AGAINST";"";"";"enkelBilveg";"0";"64:118756348";"";"POINT Z(492688.211 7590841.081 4.715)"
"1017573440";"41";"1";"1";"2023-04-18";"";"2023-04-18T14:41:24";"Festvåg";"3";"";"";"";"";"996";"";"";"";"";"Fylkeskommune";"Statens vegvesen";"";"";"POLYGON ((488295.03766889503 7481899.434099044, 488294.5320731989 7481888.887676167, 488397.5812932092 7481884.995488487, 488397.96719939716 7481894.510532982, 488340.13086220785 7481896.598489705, 488295.03766889503 7481899.434099044))";"";"Bodø";"1804";"Nordland";"18";"";"1805 Sør-Salten 2020-2025,E1852 Salten 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV834 S4D1 m84";"Fylkesveg";"Eksisterende";"834";"4";"1";"84";"84";"2374384";"0,33925864";"0,33925864";"WITH";"";"";"kanalisertVeg";"0";"64:485456094";"";"POINT Z(488343.92 7481895.173 4.143)"
"1017573673";"41";"1";"1";"2023-04-18";"";"2023-04-18T15:04:25";"Misten";"5";"";"";"";"";"860";"";"";"";"";"Fylkeskommune";"Statens vegvesen";"";"";"POLYGON ((489709.1501820558 7480255.7589103095, 489710.34601843375 7480253.172866769, 489719.7792308215 7480257.323966256, 489720.63055236934 7480254.739262195, 489725.86471413716 7480257.013600047, 489727.23149744835 7480254.082716131, 489731.4305299287 7480255.959515993, 489732.3410577602 7480253.833503276, 489737.68983099674 7480256.050057487, 489738.77063185046 7480253.4071069425, 489782.54417829996 7480273.086498321, 489776.6810998301 7480286.417535849, 489709.1501820558 7480255.7589103095))";"";"Bodø";"1804";"Nordland";"18";"";"1805 Sør-Salten 2020-2025,E1852 Salten 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV834 S2D1 m25412";"Fylkesveg";"Eksisterende";"834";"2";"1";"25411,659";"25411,659";"2374388";"0,5803828";"0,5803828";"WITH";"";"";"kanalisertVeg";"0";"64:485456093";"";"POINT Z(489746.047 7480272.484 3.421)"
"1017577237";"41";"1";"1";"2023-04-19";"";"2023-07-31T10:09:11";"Sørarnøy";"2";"";"";"";"";"593";"";"";"";"";"Fylkeskommune";"Statens vegvesen";"";"";"POLYGON ((459253.7896851989 7439844.310375554, 459250.2933838683 7439836.714381198, 459287.439324798 7439819.55412028, 459311.7596822374 7439808.324722806, 459315.0462820516 7439815.556333683, 459290.93921353156 7439827.394068305, 459277.29423315095 7439835.073485818, 459253.7896851989 7439844.310375554))";"";"Gildeskål";"1838";"Nordland";"18";"";"1805 Sør-Salten 2020-2025,E1852 Salten 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV838 S1D1 m12737";"Fylkesveg";"Eksisterende";"838";"1";"1";"12737,225";"12737,225";"885420";"0,98062556";"0,98062556";"WITH";"";"2";"enkelBilveg";"0";"64:118756396";"";"POINT Z(459278.665 7439822.086 4.039)"
"1017577244";"41";"1";"1";"2023-04-19";"";"2023-07-31T10:09:11";"Horsdal";"1";"";"";"";"";"246";"";"";"";"";"Fylkeskommune";"Statens vegvesen";"";"";"POLYGON ((459234.27828049334 7439836.072962775, 459232.3880901561 7439833.491218191, 459241.82082638843 7439827.786323593, 459299.99230476207 7439801.299010803, 459301.0863180619 7439804.253228659, 459245.95982933545 7439829.664332359, 459234.27828049334 7439836.072962775))";"";"Gildeskål";"1838";"Nordland";"18";"";"1805 Sør-Salten 2020-2025,E1852 Salten 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV838 S1D1 m12724";"Fylkesveg";"Eksisterende";"838";"1";"1";"12724,225";"12724,225";"885420";"0,97649069";"0,97649069";"WITH";"";"1";"enkelBilveg";"0";"64:118756396";"";"POINT Z(459266.854 7439827.512 4.039)"
"1017577326";"41";"1";"1";"2023-04-19";"";"2023-04-19T12:57:28";"Vassdalsvik, Meløysund, Bolga";"6";"";"";"";"";"670";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((443179.4663893525 7417273.714099336, 443177.9012059001 7417233.8212056635, 443196.3136836256 7417231.264509339, 443196.9696181485 7417265.624857094, 443179.4663893525 7417273.714099336))";"";"Meløy";"1837";"Nordland";"18";"";"1805 Sør-Salten 2020-2025,E1852 Salten 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV7434 S1D1 m157";"Fylkesveg";"Eksisterende";"7434";"1";"1";"157";"157";"885634";"0,69980931";"0,69980931";"WITH";"";"";"enkelBilveg";"0";"64:118756426";"";"POINT Z(443206.012 7417246.25 3.444)"
"1017578143";"41";"1";"1";"2023-04-20";"";"2023-04-20T08:53:07";"Ågskaret";"3";"";"";"";"";"1070";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((434539.94961074565 7403053.3312792, 434549.6301615406 7403058.8885076, 434554.74757553946 7403061.512879503, 434562.2946180109 7403064.37468869, 434569.5602863467 7403066.59356196, 434576.54388359777 7403068.139985846, 434583.75258146325 7403069.2085921, 434594.57972292334 7403069.541424935, 434599.9103194622 7403068.705823813, 434607.4124224181 7403067.198426548, 434620.96056744223 7403063.8639827, 434629.91315993655 7403062.440249947, 434640.15791889146 7403061.901228785, 434645.4849718389 7403062.158398975, 434645.57769633527 7403064.813866148, 434649.60761456285 7403065.220016781, 434649.3472113081 7403067.942939336, 434653.4945982003 7403068.316771313, 434653.1553866032 7403071.454979139, 434639.92959075555 7403070.942738984, 434634.2339295145 7403071.344002275, 434625.3432610358 7403072.8843627935, 434592.7456388678 7403078.178203806, 434581.86295667663 7403077.994351283, 434571.7617919414 7403077.1127505535, 434562.28457791207 7403075.123730074, 434547.7997094202 7403068.913166208, 434534.3664142473 7403060.935348573, 434539.94961074565 7403053.3312792))";"";"Meløy";"1837";"Nordland";"18";"";"1805 Sør-Salten 2020-2025,E1852 Salten 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV17 S50D1 m83";"Fylkesveg";"Eksisterende";"17";"50";"1";"83";"83";"885247";"0,0142306";"0,0142306";"WITH";"";"";"enkelBilveg";"0";"64:118756361";"";"POINT Z(434589.875 7403063.583 5.584)"
"1017578329";"41";"1";"1";"2023-04-20";"";"2023-04-20T09:18:09";"Forøy";"3";"";"";"";"";"670";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((432781.8428519063 7400911.437397978, 432787.9118489729 7400901.920497349, 432797.35045278724 7400908.014364358, 432802.9885329852 7400913.550925481, 432806.10614398535 7400917.641828392, 432811.0100976032 7400925.826595954, 432815.6984116072 7400934.87366691, 432818.583114631 7400943.964774119, 432820.1516783386 7400950.044009435, 432820.8606347311 7400956.0555704795, 432821.3777435916 7400960.269057013, 432814.4043266885 7400960.616732129, 432813.4357140935 7400952.454132491, 432809.7752030543 7400952.779990957, 432808.4070910016 7400946.42988821, 432805.8375109919 7400938.129043181, 432800.02631917055 7400927.927291808, 432794.2367907601 7400921.034998478, 432787.9979791334 7400915.128952979, 432781.8428519063 7400911.437397978))";"";"Meløy";"1837";"Nordland";"18";"";"1805 Sør-Salten 2020-2025,E1852 Salten 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV17 S48D1 m4239";"Fylkesveg";"Eksisterende";"17";"48";"1";"4239";"4239";"885981";"0,99255276";"0,99255276";"WITH";"";"";"enkelBilveg";"0";"64:118756360";"";"POINT Z(432806.584 7400929.9 2.732)"
"1017587111";"41";"1";"1";"2023-04-25";"";"2023-04-27T13:56:40";"Østbø;Herøy;Brasøy";"3";"";"";"";"";"1197";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((383438.9356384937 7314040.468352959, 383418.7290359592 7314051.412615275, 383395.09821902006 7314063.791907574, 383383.9981154719 7314070.28808559, 383357.6648331989 7314086.806458864, 383347.73391269473 7314093.499098886, 383334.30353042163 7314102.776257818, 383316.7114880818 7314116.37404116, 383315.1477795817 7314113.996547544, 383319.0557089694 7314110.940545024, 383316.9540684048 7314108.8567224555, 383320.85565708834 7314105.645408637, 383318.74790742865 7314103.412219087, 383343.8109530925 7314085.724746871, 383365.5365807037 7314071.5918561425, 383399.3685120253 7314051.654223561, 383408.63540491654 7314046.650055585, 383435.2693272373 7314032.988451939, 383438.9356384937 7314040.468352959))";"";"Alstahaug";"1820";"Nordland";"18";"";"1801 HELGELANDSKYSTEN 2018-2023 + 1 år opsjon,E1851 Helgeland 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025,1801 Helgelandskysten 2024-2029";"FV828 S2D10 m924";"Fylkesveg";"Eksisterende";"828";"2";"10";"924";"924";"885389";"0,89850206";"0,89850206";"WITH";"";"";"kanalisertVeg";"0";"64:118756387";"";"POINT Z(383378.282 7314069.205 3.537)"
"1017588380";"41";"1";"1";"2023-04-26";"";"2023-04-26T09:49:31";"Herøy;Søvik";"2";"";"";"";"";"271";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((378301.52921558503 7314935.2717052465, 378309.4578072446 7314943.538446311, 378314.8858085151 7314949.043535077, 378321.1883664438 7314954.999541387, 378331.34471163375 7314962.499956426, 378339.61384514347 7314968.727419262, 378336.0449107452 7314972.430047398, 378326.6062124765 7314965.997531988, 378318.6363080166 7314959.624435904, 378312.75423136295 7314954.932091237, 378301.68026534235 7314944.541520711, 378303.72640074627 7314942.379286481, 378298.44112549955 7314937.356338951, 378301.52921558503 7314935.2717052465))";"";"Alstahaug";"1820";"Nordland";"18";"";"1801 HELGELANDSKYSTEN 2018-2023 + 1 år opsjon,E1851 Helgeland 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025,1801 Helgelandskysten 2024-2029";"FV7270 S1D1 m46";"Fylkesveg";"Eksisterende";"7270";"1";"1";"46";"46";"885471";"0,00582386";"0,00582386";"WITH";"";"";"enkelBilveg";"0";"64:118756405";"";"POINT Z(378324.273 7314952.863 2.264)"
"1017588879";"41";"1";"1";"2023-04-26";"";"2023-04-27T14:00:56";"Austbø;Brasøy;Søvik";"";"";"";"";"";"1160";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((376601.2691357471 7319099.513067702, 376598.6282504291 7319096.999328884, 376602.253622044 7319093.368482474, 376599.98898666655 7319091.089824628, 376604.00624531193 7319087.350578372, 376601.7244748222 7319084.6765247565, 376610.6194944277 7319077.343572237, 376620.1352498855 7319070.958838655, 376630.5549969256 7319065.723368559, 376639.20581920864 7319061.905315609, 376646.75098473666 7319059.323579616, 376652.90590295085 7319057.746704615, 376660.8229098967 7319056.002113242, 376667.8858848831 7319054.964910422, 376674.5410186666 7319054.371993009, 376683.9933427614 7319054.267409447, 376691.74711287423 7319054.388759221, 376698.9156062242 7319055.0839634575, 376711.2811387754 7319057.443452947, 376710.3615815899 7319060.865634941, 376702.54067714006 7319059.193079689, 376701.95606768323 7319062.6007622145, 376694.0197899197 7319061.786437413, 376693.77407826215 7319065.270861723, 376685.33597867395 7319064.84395126, 376675.9763531767 7319064.974990989, 376665.16293523705 7319066.052702929, 376658.0522635175 7319067.396694905, 376650.7826170743 7319069.2960823085, 376636.81499468983 7319074.319490345, 376629.8270306358 7319077.791257592, 376617.67397044017 7319085.265294139, 376611.06038079783 7319090.335874822, 376601.2691357471 7319099.513067702))";"";"Herøy";"1818";"Nordland";"18";"";"1801 HELGELANDSKYSTEN 2018-2023 + 1 år opsjon,E1851 Helgeland 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025,1801 Helgelandskysten 2024-2029";"FV828 S1D1 m7933";"Fylkesveg";"Eksisterende";"828";"1";"1";"7933";"7933";"885388";"0,98667959";"0,98667959";"WITH";"";"3";"kanalisertVeg";"0";"64:118756386";"";"POINT Z(376648.877 7319064.909 3.895)"
